x_mm;z_mm;V;U;W
98.39044797;-10.09753313;0.120220545;-0.069481994;-0.062287334
98.39044797;-8.532916376;0.140710029;-0.059984968;-0.065779351
98.39044797;-6.968299621;0.163256498;-0.04951721;-0.078983668
98.39044797;-5.403682867;0.18665767;-0.039537609;-0.102673727
98.39044797;-3.839066112;0.209906632;-0.029115976;-0.131220488
98.39044797;-2.274449358;0.227715155;-0.017691546;-0.152181225
98.39044797;-0.709832603;0.240909946;-0.005650244;-0.171956439
98.39044797;0.854784151;0.246884187;0.006879965;-0.185899135
98.39044797;2.419400906;0.247023775;0.020721601;-0.193389892
98.39044797;3.98401766;0.240152392;0.0333265;-0.189446892
98.39044797;5.548634415;0.226249192;0.044328594;-0.181575919
98.39044797;7.113251169;0.209854008;0.056440422;-0.178247786
98.39044797;8.677867924;0.189685607;0.06703804;-0.159777198
98.39044797;10.24248468;0.170719779;0.076316175;-0.147300196
98.39044797;11.80710143;0.152632081;0.08497942;-0.14411165
98.39044797;13.37171819;0.134475593;0.093613744;-0.143018184
98.39044797;14.93633494;0.115219716;0.100814728;-0.140224928
98.39044797;16.5009517;0.09831947;0.105880795;-0.141783628
98.39044797;18.06556845;0.080885049;0.110486452;-0.138721842
98.39044797;19.6301852;0.062775855;0.114785658;-0.133043954
98.39044797;21.19480196;0.047154975;0.116762733;-0.131630014
98.39044797;22.75941871;0.032634608;0.116826983;-0.127173735
98.39044797;24.32403547;0.019388513;0.118214453;-0.122722778
98.39044797;25.88865222;0.007557863;0.118815747;-0.117584363
98.39044797;27.45326898;-0.003341292;0.119186932;-0.109040949
98.39044797;29.01788573;-0.012757089;0.11754387;-0.100477637
98.39044797;30.58250249;-0.021027154;0.116483115;-0.091192875
98.39044797;32.14711924;-0.027884983;0.115287438;-0.08175175
98.39044797;33.711736;-0.033573218;0.1128025;-0.073867649
98.39044797;35.27635275;-0.037963942;0.111358879;-0.07007474
98.39044797;36.8409695;-0.040789667;0.110611607;-0.069269916
98.39044797;38.40558626;-0.04322022;0.107608613;-0.0645118
98.39044797;39.97020301;-0.043914612;0.105891052;-0.062231961
98.39044797;41.53481977;-0.042020759;0.104906022;-0.073285414
98.39044797;43.09943652;-0.041626465;0.104362793;-0.074292352
98.39044797;44.66405328;-0.041214674;0.100404197;-0.071505676
98.39044797;46.22867003;-0.041114954;0.096228921;-0.064534264
98.39044797;47.79328679;-0.0403224;0.092524106;-0.060905179
98.39044797;49.35790354;-0.038398902;0.088447798;-0.063348722
98.39044797;50.92252029;-0.035654822;0.085043741;-0.067716325
98.39044797;52.48713705;-0.034325445;0.082298847;-0.066171394
98.39044797;54.0517538;-0.032951515;0.078032036;-0.063899397
98.39044797;55.61637056;-0.031084742;0.073781556;-0.06275498
98.39044797;57.18098731;-0.029622432;0.070295549;-0.060106492
98.39044797;58.74560407;-0.02723128;0.067306024;-0.063054216
98.39044797;60.31022082;-0.025218651;0.064213671;-0.064155859
98.39044797;61.87483758;-0.023262976;0.058668193;-0.061568861
98.39044797;63.43945433;-0.021648926;0.054900438;-0.055901681
98.39044797;65.00407108;-0.019120962;0.054862868;-0.05560235
98.39044797;66.56868784;-0.017012476;0.054316234;-0.05541049
98.39044797;68.13330459;-0.015370402;0.049780939;-0.051722252
98.39044797;69.69792135;-0.013891871;0.045029423;-0.046531014
98.39044797;71.2625381;-0.013443356;0.042832764;-0.041127066
98.39044797;72.82715486;-0.014427709;0.038871657;-0.033208847
98.39044797;74.39177161;-0.015718454;0.034861893;-0.026082438
98.39044797;75.95638837;-0.015072585;0.030283346;-0.023685114
98.39044797;77.52100512;-0.011435867;0.030013612;-0.028980032
98.39044797;79.08562188;-0.010145187;0.02975247;-0.027819584
98.39044797;80.65023863;-0.010552822;0.02847498;-0.02350442
98.39044797;82.21485538;-0.009773671;0.023881769;-0.016931027
98.39044797;83.77947214;-0.009567296;0.015141606;-0.001455324
98.39044797;85.34408889;-0.006553727;0.010247797;-0.022251875
98.39044797;86.90870565;-0.003290841;0.010576571;-0.047576051
98.39044797;88.4733224;-0.014861373;0.000962981;0.044810017
98.39044797;90.03793916;-0.011741533;0.005051817;0.030074578
98.39044797;91.60255591;-0.011022289;0.004729989;0.028264652
98.39044797;93.16717267;-0.010156411;0.011522366;0.020995489
98.39044797;94.73178942;-0.007140851;0.022673062;-0.002431846
98.39044797;96.29640617;-0.006678445;0.020925401;-0.006002383
98.39044797;97.86102293;-0.008534128;0.015395381;0.003785584
98.39044797;99.42563968;-0.009216038;0.013959868;0.009862771
98.39044797;100.9902564;-0.008022197;0.01604989;0.007843677
98.39044797;102.5548732;-0.007351485;0.016289803;0.008188041
99.9501588;-77.37605357;-0.022608162;-0.025945329;0.101735967
99.9501588;-75.81143682;-0.024375061;-0.027816425;0.10342406
99.9501588;-74.24682006;-0.025460266;-0.029496762;0.101312617
99.9501588;-72.68220331;-0.026502353;-0.03110497;0.101305752
99.9501588;-71.11758656;-0.027809831;-0.032826471;0.102433937
99.9501588;-69.5529698;-0.029016052;-0.034847614;0.100978065
99.9501588;-67.98835305;-0.030710223;-0.037145571;0.101780524
99.9501588;-66.42373629;-0.031718213;-0.039529356;0.09472468
99.9501588;-64.85911954;-0.03438109;-0.041954912;0.099114154
99.9501588;-63.29450278;-0.037468888;-0.044384868;0.106610289
99.9501588;-61.72988603;-0.042393387;-0.045603978;0.124953587
99.9501588;-60.16526927;-0.041803077;-0.046179617;0.101653242
99.9501588;-58.60065252;-0.040998392;-0.047886778;0.080041481
99.9501588;-57.03603576;-0.038170852;-0.048236578;0.04029213
99.9501588;-55.47141901;-0.039431491;-0.049646334;0.0272257
99.9501588;-53.90680226;-0.044241057;-0.056234508;0.047107622
99.9501588;-52.3421855;-0.047432905;-0.065260187;0.05667799
99.9501588;-50.77756875;-0.046604276;-0.071519294;0.035156822
99.9501588;-49.21295199;-0.045682365;-0.075717814;0.013425631
99.9501588;-47.64833524;-0.046213292;-0.079497184;0.001202777
99.9501588;-46.08371848;-0.048520186;-0.083456286;-0.001498576
99.9501588;-44.51910173;-0.049983682;-0.08723231;-0.007104586
99.9501588;-42.95448497;-0.050023015;-0.092009941;-0.011288971
99.9501588;-41.38986822;-0.048476321;-0.096158565;-0.022120926
99.9501588;-39.82525147;-0.046936973;-0.099209904;-0.033293196
99.9501588;-38.26063471;-0.045201847;-0.101721707;-0.040261942
99.9501588;-36.69601796;-0.043677578;-0.104407682;-0.046327462
99.9501588;-35.1314012;-0.039711145;-0.106777177;-0.06084408
99.9501588;-33.56678445;-0.035199738;-0.109007788;-0.073473806
99.9501588;-32.00216769;-0.031082545;-0.110682429;-0.078428409
99.9501588;-30.43755094;-0.027377351;-0.113207479;-0.080361141
99.9501588;-28.87293418;-0.02296446;-0.113371725;-0.079823313
99.9501588;-27.30831743;-0.015408253;-0.113107845;-0.088672934
99.9501588;-25.74370068;-0.008868685;-0.113044695;-0.091710978
99.9501588;-24.17908392;-0.000846901;-0.111517898;-0.093231645
99.9501588;-22.61446717;0.008363022;-0.111111892;-0.095598174
99.9501588;-21.04985041;0.017901242;-0.110521195;-0.094845651
99.9501588;-19.48523366;0.028039476;-0.107261582;-0.0906536
99.9501588;-17.9206169;0.038263561;-0.103604013;-0.082851519
99.9501588;-16.35600015;0.04890648;-0.098139366;-0.073160553
99.9501588;-14.79138339;0.061127103;-0.092274224;-0.064411403
99.9501588;-13.22676664;0.074877892;-0.086849816;-0.057001964
99.9501588;-11.66214988;0.089778982;-0.080631197;-0.050845266
99.9501588;-10.09753313;0.10550742;-0.073170826;-0.045474415
99.9501588;-8.532916376;0.12435646;-0.062617508;-0.048988339
99.9501588;-6.968299621;0.144612046;-0.05210647;-0.059220747
99.9501588;-5.403682867;0.162221524;-0.042419363;-0.070356019
99.9501588;-3.839066112;0.179596653;-0.031677307;-0.086276075
99.9501588;-2.274449358;0.196047309;-0.019521023;-0.105282403
99.9501588;-0.709832603;0.207808341;-0.007087586;-0.12190069
99.9501588;0.854784151;0.214135071;0.00585475;-0.134882904
99.9501588;2.419400906;0.213882152;0.019365675;-0.137851195
99.9501588;3.98401766;0.208421894;0.032305246;-0.136619612
99.9501588;5.548634415;0.196611401;0.044426523;-0.13262901
99.9501588;7.113251169;0.184297982;0.056417574;-0.131986662
99.9501588;8.677867924;0.168158199;0.067862319;-0.123146555
99.9501588;10.24248468;0.153502997;0.078291621;-0.121803263
99.9501588;11.80710143;0.138238212;0.087620988;-0.122708044
99.9501588;13.37171819;0.122448886;0.096505494;-0.124796149
99.9501588;14.93633494;0.106252201;0.104977635;-0.127503486
99.9501588;16.5009517;0.091539653;0.111071526;-0.133022426
99.9501588;18.06556845;0.075799408;0.115398728;-0.133493892
99.9501588;19.6301852;0.059720388;0.120318905;-0.131217008
99.9501588;21.19480196;0.045429952;0.123116004;-0.130289316
99.9501588;22.75941871;0.031627192;0.123705705;-0.124255079
99.9501588;24.32403547;0.019247874;0.125261344;-0.12137418
99.9501588;25.88865222;0.00811246;0.126434798;-0.116958053
99.9501588;27.45326898;-0.001904322;0.12701122;-0.108764067
99.9501588;29.01788573;-0.011427162;0.124921264;-0.096681217
99.9501588;30.58250249;-0.01954604;0.123636401;-0.086393092
99.9501588;32.14711924;-0.025856357;0.121966395;-0.078986807
99.9501588;33.711736;-0.030864887;0.119120064;-0.073411913
99.9501588;35.27635275;-0.035098097;0.116612832;-0.069336436
99.9501588;36.8409695;-0.036795281;0.114814319;-0.06958003
99.9501588;38.40558626;-0.038776247;0.111324461;-0.06456045
99.9501588;39.97020301;-0.040608535;0.108738111;-0.0595597
99.9501588;41.53481977;-0.039699452;0.107004662;-0.066825416
99.9501588;43.09943652;-0.038332659;0.106689162;-0.072346144
99.9501588;44.66405328;-0.038078072;0.101997719;-0.067570869
99.9501588;46.22867003;-0.037634543;0.096645976;-0.059949802
99.9501588;47.79328679;-0.036837564;0.092208772;-0.055796847
99.9501588;49.35790354;-0.035023206;0.088454726;-0.058274465
99.9501588;50.92252029;-0.0326766;0.085729477;-0.062591777
99.9501588;52.48713705;-0.030828276;0.082969311;-0.063160026
99.9501588;54.0517538;-0.029410577;0.078904897;-0.061585829
99.9501588;55.61637056;-0.027241873;0.075063208;-0.061996272
99.9501588;57.18098731;-0.025551249;0.070963609;-0.059546789
99.9501588;58.74560407;-0.023673576;0.068412365;-0.060965688
99.9501588;60.31022082;-0.021742637;0.065244465;-0.062408755
99.9501588;61.87483758;-0.019696288;0.060373998;-0.059503687
99.9501588;63.43945433;-0.017246833;0.057317922;-0.05629701
99.9501588;65.00407108;-0.014302272;0.056923668;-0.057632746
99.9501588;66.56868784;-0.013215787;0.054686623;-0.054798531
99.9501588;68.13330459;-0.012789652;0.049467571;-0.048009283
99.9501588;69.69792135;-0.012173763;0.045724684;-0.041983703
99.9501588;71.2625381;-0.011336224;0.043008023;-0.038815478
99.9501588;72.82715486;-0.012691945;0.037956247;-0.029257262
99.9501588;74.39177161;-0.014942771;0.036024057;-0.022035202
99.9501588;75.95638837;-0.01527823;0.031614761;-0.017012225
99.9501588;77.52100512;-0.012400521;0.028439585;-0.019127265
99.9501588;79.08562188;-0.010039486;0.028057655;-0.020523679
99.9501588;80.65023863;-0.008392669;0.029197536;-0.022264055
99.9501588;82.21485538;-0.00731491;0.025100005;-0.01515581
99.9501588;83.77947214;-0.009405888;0.014746072;0.01118904
99.9501588;85.34408889;-0.014677116;0.003065602;0.047897135
99.9501588;86.90870565;-0.017706379;-0.0061654;0.071538338
99.9501588;88.4733224;-0.017506636;-0.012830622;0.074821021
99.9501588;90.03793916;-0.009526654;0.005449233;0.025560844
99.9501588;91.60255591;-0.008544287;0.006170712;0.021887374
99.9501588;93.16717267;-0.008819777;0.015683971;0.018231944
99.9501588;94.73178942;-0.006282182;0.025288633;-0.00314025
99.9501588;96.29640617;-0.004762351;0.022879168;-0.007965474
99.9501588;97.86102293;-0.006142601;0.016434187;0.002838795
99.9501588;99.42563968;-0.007367496;0.014116501;0.011446605
99.9501588;100.9902564;-0.00611422;0.01588381;0.00863096
99.9501588;102.5548732;-0.005573715;0.016734214;0.006406852
101.5098696;-77.37605357;-0.020578771;-0.025843549;0.100439249
101.5098696;-75.81143682;-0.021062539;-0.027677496;0.096127405
101.5098696;-74.24682006;-0.021261323;-0.029586835;0.090100271
101.5098696;-72.68220331;-0.021922444;-0.031612885;0.086254524
101.5098696;-71.11758656;-0.022670599;-0.033211397;0.08312209
101.5098696;-69.5529698;-0.023138389;-0.034913449;0.08009715
101.5098696;-67.98835305;-0.024460069;-0.037206495;0.080413085
101.5098696;-66.42373629;-0.026247764;-0.039692093;0.078331054
101.5098696;-64.85911954;-0.028271471;-0.04219692;0.078330927
101.5098696;-63.29450278;-0.029664975;-0.044848295;0.07413402
101.5098696;-61.72988603;-0.034512192;-0.047557751;0.094089386
101.5098696;-60.16526927;-0.038302321;-0.048551817;0.105730056
101.5098696;-58.60065252;-0.03540031;-0.049401245;0.067845379
101.5098696;-57.03603576;-0.036164262;-0.052018253;0.054474921
101.5098696;-55.47141901;-0.03982618;-0.056354589;0.060670577
101.5098696;-53.90680226;-0.040541723;-0.062088123;0.053254541
101.5098696;-52.3421855;-0.039331122;-0.068083041;0.032585748
101.5098696;-50.77756875;-0.038812928;-0.073245586;0.013217499
101.5098696;-49.21295199;-0.038489179;-0.077258799;-0.001650369
101.5098696;-47.64833524;-0.039849609;-0.080664778;-0.00338434
101.5098696;-46.08371848;-0.042669612;-0.085522112;-0.001405746
101.5098696;-44.51910173;-0.04313744;-0.089730186;-0.010891179
101.5098696;-42.95448497;-0.042362745;-0.094553576;-0.018219366
101.5098696;-41.38986822;-0.041370087;-0.09912098;-0.026203491
101.5098696;-39.82525147;-0.040835272;-0.103050408;-0.031245089
101.5098696;-38.26063471;-0.040088051;-0.105919626;-0.036629535
101.5098696;-36.69601796;-0.038057572;-0.108824671;-0.046845312
101.5098696;-35.1314012;-0.034259732;-0.111669397;-0.060843645
101.5098696;-33.56678445;-0.030767417;-0.113932971;-0.069942009
101.5098696;-32.00216769;-0.027257531;-0.116156899;-0.075303631
101.5098696;-30.43755094;-0.023892556;-0.118758386;-0.078965296
101.5098696;-28.87293418;-0.020024495;-0.119324558;-0.079856545
101.5098696;-27.30831743;-0.013800824;-0.119417303;-0.084943958
101.5098696;-25.74370068;-0.00716376;-0.120185612;-0.089141371
101.5098696;-24.17908392;-0.00012737;-0.11880893;-0.089040235
101.5098696;-22.61446717;0.008129032;-0.11840978;-0.089995402
101.5098696;-21.04985041;0.016480847;-0.116644214;-0.089331985
101.5098696;-19.48523366;0.026831772;-0.113453991;-0.088398923
101.5098696;-17.9206169;0.036969097;-0.110092981;-0.082887891
101.5098696;-16.35600015;0.046725694;-0.104527174;-0.075045144
101.5098696;-14.79138339;0.057071753;-0.098036973;-0.066059602
101.5098696;-13.22676664;0.069105432;-0.09158081;-0.058146056
101.5098696;-11.66214988;0.080808731;-0.084435677;-0.045816875
101.5098696;-10.09753313;0.093859616;-0.075959242;-0.036835453
101.5098696;-8.532916376;0.109030272;-0.064779939;-0.036442867
101.5098696;-6.968299621;0.126901606;-0.05480549;-0.045222821
101.5098696;-5.403682867;0.140317807;-0.044762055;-0.046986806
101.5098696;-3.839066112;0.152648879;-0.03334221;-0.051267129
101.5098696;-2.274449358;0.1650591;-0.020746883;-0.061701425
101.5098696;-0.709832603;0.172437174;-0.008221293;-0.06798533
101.5098696;0.854784151;0.178712973;0.00495092;-0.079110325
101.5098696;2.419400906;0.179535836;0.018502044;-0.082798468
101.5098696;3.98401766;0.175962059;0.031561566;-0.086151696
101.5098696;5.548634415;0.168590882;0.044172683;-0.090982188
101.5098696;7.113251169;0.160449196;0.056203044;-0.094807673
101.5098696;8.677867924;0.1483138;0.067620322;-0.095437581
101.5098696;10.24248468;0.136759912;0.078743782;-0.100625205
101.5098696;11.80710143;0.124734588;0.089328094;-0.107108803
101.5098696;13.37171819;0.11258729;0.099305821;-0.115779221
101.5098696;14.93633494;0.097735479;0.108453581;-0.118948004
101.5098696;16.5009517;0.083303752;0.115035175;-0.12203728
101.5098696;18.06556845;0.068894659;0.119217641;-0.123904797
101.5098696;19.6301852;0.055868899;0.125387337;-0.128054829
101.5098696;21.19480196;0.042875265;0.128884391;-0.127819017
101.5098696;22.75941871;0.029665878;0.129322926;-0.119700701
101.5098696;24.32403547;0.018266693;0.131606098;-0.116549745
101.5098696;25.88865222;0.008386615;0.132642953;-0.112943773
101.5098696;27.45326898;-0.00082351;0.131057427;-0.1050416
101.5098696;29.01788573;-0.009340568;0.12952844;-0.095313756
101.5098696;30.58250249;-0.017574362;0.128535414;-0.084345874
101.5098696;32.14711924;-0.023353576;0.126289959;-0.077131905
101.5098696;33.711736;-0.027956123;0.123623075;-0.072367022
101.5098696;35.27635275;-0.031524087;0.12155108;-0.069798989
101.5098696;36.8409695;-0.032727821;0.118476949;-0.068881855
101.5098696;38.40558626;-0.034158652;0.114762517;-0.066115733
101.5098696;39.97020301;-0.035659943;0.11174706;-0.060368972
101.5098696;41.53481977;-0.035617303;0.108635726;-0.061539804
101.5098696;43.09943652;-0.03494977;0.107369614;-0.065896948
101.5098696;44.66405328;-0.034699038;0.102408479;-0.062899147
101.5098696;46.22867003;-0.034503101;0.096495972;-0.055958457
101.5098696;47.79328679;-0.033835947;0.092355937;-0.052327256
101.5098696;49.35790354;-0.031916123;0.089908826;-0.054738449
101.5098696;50.92252029;-0.029655099;0.087350615;-0.058169996
101.5098696;52.48713705;-0.027446423;0.082694738;-0.060337077
101.5098696;54.0517538;-0.025950715;0.078393113;-0.060299918
101.5098696;55.61637056;-0.023711013;0.076326757;-0.061504283
101.5098696;57.18098731;-0.021035064;0.072614278;-0.061250407
101.5098696;58.74560407;-0.019601829;0.068699639;-0.060002976
101.5098696;60.31022082;-0.018184761;0.066045912;-0.060027639
101.5098696;61.87483758;-0.016224327;0.061596853;-0.056665996
101.5098696;63.43945433;-0.014220126;0.057190862;-0.052990768
101.5098696;65.00407108;-0.012170371;0.05465763;-0.052337213
101.5098696;66.56868784;-0.01115775;0.052001415;-0.049482851
101.5098696;68.13330459;-0.010830164;0.048679344;-0.043692766
101.5098696;69.69792135;-0.010303105;0.046166125;-0.039584258
101.5098696;71.2625381;-0.009757993;0.041287991;-0.03657393
101.5098696;72.82715486;-0.009347391;0.036283749;-0.032340068
101.5098696;74.39177161;-0.009302021;0.038143599;-0.031892721
101.5098696;75.95638837;-0.010559278;0.03416053;-0.022709363
101.5098696;77.52100512;-0.009849925;0.02832916;-0.016971606
101.5098696;79.08562188;-0.007941445;0.027947204;-0.019435204
101.5098696;80.65023863;-0.005871091;0.030411318;-0.024067395
101.5098696;82.21485538;-0.00451048;0.028367349;-0.019615725
101.5098696;83.77947214;-0.005461391;0.021953409;-0.00244814
101.5098696;85.34408889;-0.009307508;0.014626625;0.022332156
101.5098696;86.90870565;-0.0127434;0.004592537;0.043506802
101.5098696;88.4733224;-0.013980448;-0.007296733;0.053500445
101.5098696;90.03793916;-0.011783636;0.000141329;0.045420161
101.5098696;91.60255591;-0.006610569;0.018714908;0.013070897
101.5098696;93.16717267;-0.00641959;0.01958966;0.010402316
101.5098696;94.73178942;-0.004909445;0.023828186;0.000239056
101.5098696;96.29640617;-0.004181236;0.021753717;-0.002610987
101.5098696;97.86102293;-0.0043939;0.016948614;0.003291386
101.5098696;99.42563968;-0.004107036;0.015176871;0.006130227
101.5098696;100.9902564;-0.003422196;0.016144839;0.003900977
101.5098696;102.5548732;-0.003544342;0.016019546;0.004715634
103.0695805;-77.37605357;-0.016356304;-0.025786911;0.089292339
103.0695805;-75.81143682;-0.017713633;-0.026926973;0.092684486
103.0695805;-74.24682006;-0.017978211;-0.028741508;0.088275413
103.0695805;-72.68220331;-0.017509406;-0.031232847;0.078874702
103.0695805;-71.11758656;-0.017354248;-0.033225676;0.069989801
103.0695805;-69.5529698;-0.017451151;-0.034845581;0.063293306
103.0695805;-67.98835305;-0.018632897;-0.036882841;0.061551616
103.0695805;-66.42373629;-0.020972463;-0.039546063;0.061668395
103.0695805;-64.85911954;-0.022025065;-0.042311951;0.055221426
103.0695805;-63.29450278;-0.023083065;-0.045241999;0.050711471
103.0695805;-61.72988603;-0.025938824;-0.048400291;0.059637078
103.0695805;-60.16526927;-0.029580362;-0.050724117;0.074852339
103.0695805;-58.60065252;-0.029056997;-0.051932638;0.05620669
103.0695805;-57.03603576;-0.031536885;-0.05457266;0.054794193
103.0695805;-55.47141901;-0.033212651;-0.059422117;0.048820418
103.0695805;-53.90680226;-0.03154267;-0.064570173;0.027212859
103.0695805;-52.3421855;-0.030391384;-0.069111648;0.007121728
103.0695805;-50.77756875;-0.031000797;-0.073553209;-0.004319399
103.0695805;-49.21295199;-0.031380021;-0.077213;-0.011344811
103.0695805;-47.64833524;-0.032655579;-0.080963867;-0.011082822
103.0695805;-46.08371848;-0.035235818;-0.086406947;-0.007679699
103.0695805;-44.51910173;-0.035756025;-0.090944923;-0.017111461
103.0695805;-42.95448497;-0.035226723;-0.095855957;-0.024484307
103.0695805;-41.38986822;-0.034187886;-0.100508623;-0.031214157
103.0695805;-39.82525147;-0.034682442;-0.104587683;-0.03042589
103.0695805;-38.26063471;-0.034229165;-0.108181034;-0.036297997
103.0695805;-36.69601796;-0.031441851;-0.111692616;-0.050047647
103.0695805;-35.1314012;-0.028693739;-0.115210012;-0.059768654
103.0695805;-33.56678445;-0.02663996;-0.118581746;-0.063882168
103.0695805;-32.00216769;-0.023369433;-0.121023787;-0.070422254
103.0695805;-30.43755094;-0.019954865;-0.123186716;-0.075073473
103.0695805;-28.87293418;-0.015932375;-0.123531438;-0.078902857
103.0695805;-27.30831743;-0.01117087;-0.124222899;-0.081146936
103.0695805;-25.74370068;-0.005653513;-0.125980185;-0.083918198
103.0695805;-24.17908392;0.000240912;-0.124692768;-0.082229346
103.0695805;-22.61446717;0.007552845;-0.124555972;-0.08263362
103.0695805;-21.04985041;0.01546795;-0.122502862;-0.084096704
103.0695805;-19.48523366;0.02486258;-0.118849169;-0.083563076
103.0695805;-17.9206169;0.034509899;-0.115609446;-0.079724526
103.0695805;-16.35600015;0.04346525;-0.110351341;-0.07390149
103.0695805;-14.79138339;0.05389978;-0.103236965;-0.068366914
103.0695805;-13.22676664;0.064508676;-0.095916355;-0.060123464
103.0695805;-11.66214988;0.073283959;-0.087178381;-0.043883535
103.0695805;-10.09753313;0.083857784;-0.078280225;-0.033370088
103.0695805;-8.532916376;0.096133313;-0.06710577;-0.030216018
103.0695805;-6.968299621;0.108969573;-0.057318661;-0.031902158
103.0695805;-5.403682867;0.119633755;-0.046679128;-0.028785393
103.0695805;-3.839066112;0.127589603;-0.034525249;-0.023124073
103.0695805;-2.274449358;0.136294076;-0.021213228;-0.02555949
103.0695805;-0.709832603;0.142892737;-0.008790402;-0.030593514
103.0695805;0.854784151;0.14648782;0.004154838;-0.035445864
103.0695805;2.419400906;0.147188652;0.017692418;-0.038918219
103.0695805;3.98401766;0.14751702;0.030759368;-0.049896758
103.0695805;5.548634415;0.144647002;0.0440105;-0.062066857
103.0695805;7.113251169;0.137043864;0.056157632;-0.066652003
103.0695805;8.677867924;0.12610458;0.067461762;-0.066935488
103.0695805;10.24248468;0.117608626;0.078526872;-0.075950147
103.0695805;11.80710143;0.110128072;0.089891688;-0.091541646
103.0695805;13.37171819;0.100717435;0.101158778;-0.105091393
103.0695805;14.93633494;0.087121826;0.110588917;-0.107227148
103.0695805;16.5009517;0.075293381;0.117777073;-0.111588024
103.0695805;18.06556845;0.06325192;0.12389847;-0.116210456
103.0695805;19.6301852;0.051569825;0.13037896;-0.122075946
103.0695805;21.19480196;0.039979782;0.133959253;-0.123450603
103.0695805;22.75941871;0.028220778;0.132982598;-0.117999108
103.0695805;24.32403547;0.017883873;0.13593292;-0.114685218
103.0695805;25.88865222;0.008426516;0.136123819;-0.108739827
103.0695805;27.45326898;-0.00033215;0.134087183;-0.100586864
103.0695805;29.01788573;-0.00756451;0.132556014;-0.095349938
103.0695805;30.58250249;-0.014396424;0.131912313;-0.088294165
103.0695805;32.14711924;-0.01960345;0.130370893;-0.081184233
103.0695805;33.711736;-0.02388164;0.127315719;-0.074746933
103.0695805;35.27635275;-0.026867986;0.124182707;-0.071443759
103.0695805;36.8409695;-0.028561604;0.121906867;-0.069010702
103.0695805;38.40558626;-0.029767414;0.117467718;-0.065560186
103.0695805;39.97020301;-0.030706214;0.114346514;-0.058727927
103.0695805;41.53481977;-0.031547386;0.111002389;-0.054927687
103.0695805;43.09943652;-0.03085186;0.107167311;-0.058262808
103.0695805;44.66405328;-0.030566337;0.102819491;-0.056618196
103.0695805;46.22867003;-0.029699182;0.099510583;-0.055474827
103.0695805;47.79328679;-0.028725558;0.09518384;-0.053138082
103.0695805;49.35790354;-0.027950338;0.089599511;-0.051268185
103.0695805;50.92252029;-0.026412814;0.085262946;-0.053776381
103.0695805;52.48713705;-0.024226515;0.081747725;-0.058154637
103.0695805;54.0517538;-0.022377585;0.078478068;-0.059620873
103.0695805;55.61637056;-0.020541179;0.073611472;-0.057588904
103.0695805;57.18098731;-0.018529426;0.067287487;-0.054281519
103.0695805;58.74560407;-0.016056524;0.065792724;-0.055668047
103.0695805;60.31022082;-0.013915187;0.065063072;-0.057240481
103.0695805;61.87483758;-0.012502069;0.060457945;-0.053901089
103.0695805;63.43945433;-0.011086748;0.055455653;-0.050366986
103.0695805;65.00407108;-0.010075195;0.052539045;-0.047531312
103.0695805;66.56868784;-0.009244184;0.04982505;-0.044850236
103.0695805;68.13330459;-0.008722211;0.046219267;-0.040219872
103.0695805;69.69792135;-0.009051918;0.042283749;-0.033313613
103.0695805;71.2625381;-0.008673255;0.037317829;-0.030826694
103.0695805;72.82715486;-0.007459195;0.034807197;-0.029737843
103.0695805;74.39177161;-0.006248343;0.037519571;-0.031351172
103.0695805;75.95638837;-0.007260254;0.033443492;-0.023230148
103.0695805;77.52100512;-0.007313717;0.02801738;-0.015062469
103.0695805;79.08562188;-0.00578522;0.027269113;-0.015968374
103.0695805;80.65023863;-0.004480993;0.028787793;-0.019185613
103.0695805;82.21485538;-0.003444377;0.027758791;-0.016162271
103.0695805;83.77947214;-0.004037142;0.023479656;-0.003980116
103.0695805;85.34408889;-0.006875831;0.019205691;0.012058909
103.0695805;86.90870565;-0.008902809;0.014232775;0.024189485
103.0695805;88.4733224;-0.009392013;0.007537569;0.031675128
103.0695805;90.03793916;-0.008626762;0.007641567;0.031399314
103.0695805;91.60255591;-0.005089822;0.019283035;0.011564819
103.0695805;93.16717267;-0.004794381;0.018715849;0.010632209
103.0695805;94.73178942;-0.004687521;0.019502945;0.007684711
103.0695805;96.29640617;-0.004553191;0.018380878;0.006607214
103.0695805;97.86102293;-0.003708919;0.016748048;0.00615188
103.0695805;99.42563968;-0.003156899;0.016014538;0.005511029
103.0695805;100.9902564;-0.003940988;0.016061008;0.006529256
103.0695805;102.5548732;-0.003966988;0.015704877;0.007508502
104.6292913;-77.37605357;-0.013046312;-0.02493216;0.083336438
104.6292913;-75.81143682;-0.013678816;-0.026524547;0.083806797
104.6292913;-74.24682006;-0.014144678;-0.028096569;0.081264166
104.6292913;-72.68220331;-0.013107662;-0.030364475;0.069282214
104.6292913;-71.11758656;-0.012388427;-0.03259212;0.057423696
104.6292913;-69.5529698;-0.012983305;-0.034369587;0.051791188
104.6292913;-67.98835305;-0.014155574;-0.036600317;0.048884767
104.6292913;-66.42373629;-0.015699179;-0.039354457;0.045591526
104.6292913;-64.85911954;-0.016258676;-0.042063086;0.038332908
104.6292913;-63.29450278;-0.017564438;-0.044880752;0.037740985
104.6292913;-61.72988603;-0.018571111;-0.047954464;0.034851521
104.6292913;-60.16526927;-0.020201609;-0.051255831;0.038050989
